E_min,E_max,t_min,t_max,mean_2d,max_2d,min_2d,mean_1d,std_1d,q50_1d,q90_1d,q99_1d,sigma_1d,sigma2_1d,sigma3_1d
0.0,3500.0,0.0,0.25,"(-0.00029798734543806286, 4.6658544877794684e-5)",146798.0,0.0,0.24521806971142077,0.2784573805879592,0.17273324277161234,0.6428270510524733,1.3750406829398443,0.2895762577593034,0.9024855476494968,1.6987803213161523
0.0,3500.0,0.0,0.25,"(-0.00029798734543806286, 4.6658544877794684e-5)",146798.0,0.0,0.24521806971142077,0.2784573805879592,0.17273324277161234,0.6428270510524733,1.3750406829398443,0.2895762577593034,0.9024855476494968,1.6987803213161523
0.0,3500.0,0.0,0.25,"(-0.00029798734543806286, 4.6658544877794684e-5)",146798.0,0.0,0.24521806971142077,0.2784573805879592,0.17273324277161234,0.6428270510524733,1.3750406829398443,0.2895762577593034,0.9024855476494968,1.6987803213161523
0.0,3500.0,0.0,0.25,"(-0.00029798734543806286, 4.6658544877794684e-5)",146798.0,0.0,0.24521806971142077,0.2784573805879592,0.17273324277161234,0.6428270510524733,1.3750406829398443,0.2895762577593034,0.9024855476494968,1.6987803213161523
0.0,3500.0,0.0,0.25,"(-0.00029798734543806286, 4.6658544877794684e-5)",146798.0,0.0,0.24521806971142077,0.2784573805879592,0.17273324277161234,0.6428270510524733,1.3750406829398443,0.2895762577593034,0.9024855476494968,1.6987803213161523
0.0,3500.0,0.0,0.25,"(-0.00029798734543806286, 4.6658544877794684e-5)",146798.0,0.0,0.24521806971142077,0.2784573805879592,0.17273324277161234,0.6428270510524733,1.3750406829398443,0.2895762577593034,0.9024855476494968,1.6987803213161523
